action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,ligand_efficiency,action_type_action_type,action_type_description,action_type_parent_type
,629957,27176480,[],CHEMBL5732203,"Carbonic Anhydrase II Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices) The activity level of the enzymatic hydrolysis reaction of ester was calculated using the following equation (equation C) by subtracting the absorbance in the well to which carbonic anhydrase II was not added.",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1ccccc1)cn2[C@H]1C[C@H](O)[C@@H](COS(N)(=O)=O)O1,,,CHEMBL5726165,,2019.0,,CHEMBL6053753,,CHEMBL6053753,,1,http://www.openphacts.org/units/Nanomolar,4247414,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,629958,27176483,[],CHEMBL5732203,"Carbonic Anhydrase II Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices) The activity level of the enzymatic hydrolysis reaction of ester was calculated using the following equation (equation C) by subtracting the absorbance in the well to which carbonic anhydrase II was not added.",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1cnn(Cc3ccccc3)c1)cn2[C@@H]1C[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5726165,,2019.0,,CHEMBL5942454,,CHEMBL5942454,7.51,1,http://www.openphacts.org/units/Nanomolar,4247415,=,37,1,=,,IC50,nM,,31.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,31.0,15.03,0.29,7.08,4.07,,,,
,629959,27176486,[],CHEMBL5732203,"Carbonic Anhydrase II Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices) The activity level of the enzymatic hydrolysis reaction of ester was calculated using the following equation (equation C) by subtracting the absorbance in the well to which carbonic anhydrase II was not added.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2cc(-c3cn([C@@H]4C[C@H](COS(N)(=O)=O)[C@@H](O)C4)c4ncnc(N)c34)cn2)cc1C,,,CHEMBL5726165,,2019.0,,CHEMBL5919407,,CHEMBL5919407,6.92,1,http://www.openphacts.org/units/Nanomolar,4247417,=,37,1,=,,IC50,nM,,120.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,120.0,13.53,0.26,4.85,4.22,,,,
,629960,27176489,[],CHEMBL5732203,"Carbonic Anhydrase II Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices) The activity level of the enzymatic hydrolysis reaction of ester was calculated using the following equation (equation C) by subtracting the absorbance in the well to which carbonic anhydrase II was not added.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1-c1nc(-c2cn([C@H]3C[C@H](O)[C@@H](COS(N)(=O)=O)O3)c3ncnc(N)c23)cs1,,,CHEMBL5726165,,2019.0,,CHEMBL5951635,,CHEMBL5951635,6.39,1,http://www.openphacts.org/units/Nanomolar,4247418,=,37,1,=,,IC50,nM,,410.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,410.0,12.71,0.26,4.41,3.79,,,,
,629961,27176492,[],CHEMBL5732203,"Carbonic Anhydrase II Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices) The activity level of the enzymatic hydrolysis reaction of ester was calculated using the following equation (equation C) by subtracting the absorbance in the well to which carbonic anhydrase II was not added.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cccc(F)c1C#Cc1cn([C@H]2C[C@H](O)[C@@H](CNS(N)(=O)=O)O2)c2ncnc(N)c12,,,CHEMBL5726165,,2019.0,,CHEMBL6002273,,CHEMBL6002273,,1,http://www.openphacts.org/units/Nanomolar,4247420,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,629962,27176495,[],CHEMBL5732203,"Carbonic Anhydrase II Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices) The activity level of the enzymatic hydrolysis reaction of ester was calculated using the following equation (equation C) by subtracting the absorbance in the well to which carbonic anhydrase II was not added.",B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)CC1O,,,CHEMBL5726165,,2019.0,,CHEMBL5880172,,CHEMBL5880172,7.92,0,http://www.openphacts.org/units/Nanomolar,4247421,=,37,1,=,,IC50,nM,,12.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,12.0,17.86,0.35,5.86,5.98,,,,
,786539,27630815,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1c(F)cccc1F)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5914606,,CHEMBL5914606,,0,http://www.openphacts.org/units/Nanomolar,4343217,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786540,27630818,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1-c1nc(-c2cn([C@@H]3O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cs1,,,CHEMBL5727023,,2018.0,,CHEMBL5988658,,CHEMBL5988658,,0,http://www.openphacts.org/units/Nanomolar,4343218,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786541,27630821,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1ccc(OCc3ccccc3)cc1)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5777479,,CHEMBL5777479,,0,http://www.openphacts.org/units/Nanomolar,4343219,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786542,27630824,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1cccc3ccccc13)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5867223,,CHEMBL5867223,,0,http://www.openphacts.org/units/Nanomolar,4343220,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786543,27630827,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#CC1(c3ccccc3)CC1)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5796911,,CHEMBL5796911,,0,http://www.openphacts.org/units/Nanomolar,4343221,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786544,27630830,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(-c1coc(-c3ccccc3)n1)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL6040513,,CHEMBL6040513,,0,http://www.openphacts.org/units/Nanomolar,4343222,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786545,27630833,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1ccccc1OC(F)(F)F)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5912319,,CHEMBL5912319,,0,http://www.openphacts.org/units/Nanomolar,4343223,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786546,27630836,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cc(F)c(C#Cc2cn([C@@H]3O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]3O)c3ncnc(N)c23)c(F)c1,,,CHEMBL5727023,,2018.0,,CHEMBL5866444,,CHEMBL5866444,6.40,0,http://www.openphacts.org/units/Nanomolar,4343224,=,37,1,=,,IC50,nM,,400.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,400.0,12.91,0.26,7.71,3.13,,,,
,786547,27630839,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc(F)c(C#Cc2cn([C@@H]3O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]3O)c3ncnc(N)c23)c(F)c1,,,CHEMBL5727023,,2018.0,,CHEMBL5911410,,CHEMBL5911410,,0,http://www.openphacts.org/units/Nanomolar,4343225,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786548,27630842,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1c(F)cc(N3CC[C@@H](F)C3)cc1F)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5881801,,CHEMBL5881801,,0,http://www.openphacts.org/units/Nanomolar,4343226,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786549,27630845,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(F)cc(F)c1C#Cc1cn([C@@H]2O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]2O)c2ncnc(N)c12,,,CHEMBL5727023,,2018.0,,CHEMBL5893245,,CHEMBL5893245,,0,http://www.openphacts.org/units/Nanomolar,4343227,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786550,27630848,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#CCc1ccccc1F)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5839864,,CHEMBL5839864,,0,http://www.openphacts.org/units/Nanomolar,4343228,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
,786551,27630851,[],CHEMBL5733881,"Enzyme Activity Inhibition: The carbonic anhydrase II enzyme activity inhibition was measured by measuring the esterase activity in which carbonic anhydrase II degrades 4-nitrophenyl acetate (4-NPA) (produced by Sigma-Aldrich). A purified carbonic anhydrase II solution (C6624, produced by Sigma-Aldrich) was diluted with an assay buffer (50 mM Tris-HCl (pH 7.5)) to 100 nM, and 50 μL of the resulting solution was added to a 96-well plate (3695, produced by Costar) containing 40 μL of the test substance. After reaction at room temperature for 10 minutes, 10 μL of a 50 mM 4-NPA solution was added to each well, followed by incubation for 30 minutes at room temperature. The 50 mM 4-NPA solution was prepared by 10-fold dilution of a 500 mM 4-NPA solution, which was prepared at the time of use by dissolving the reaction product in DMSO, with the assay buffer. The absorbance at 405 nm was measured using a microplate reader (SpectraMax 250, produced by Molecular Devices).",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1c(C#Cc1c(F)cc(N3CC(O)C3)cc1F)cn2[C@@H]1O[C@H](CNS(N)(=O)=O)[C@@H](O)[C@H]1O,,,CHEMBL5727023,,2018.0,,CHEMBL5992726,,CHEMBL5992726,,0,http://www.openphacts.org/units/Nanomolar,4343229,>,37,1,>,,IC50,nM,,1000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,,,,
