canonical_smiles,Compound,smiles,activity_pchembl,activity_class,true_class_strict3_desc,emb_000,emb_001,emb_002,emb_003,emb_004,emb_005,emb_006,emb_007,emb_008,emb_009,emb_010,emb_011,emb_012,emb_013,emb_014,emb_015,emb_016,emb_017,emb_018,emb_019,emb_020,emb_021,emb_022,emb_023,emb_024,emb_025,emb_026,emb_027,emb_028,emb_029,emb_030,emb_031,emb_032,emb_033,emb_034,emb_035,emb_036,emb_037,emb_038,emb_039,emb_040,emb_041,emb_042,emb_043,emb_044,emb_045,emb_046,emb_047,emb_048,emb_049,emb_050,emb_051,emb_052,emb_053,emb_054,emb_055,emb_056,emb_057,emb_058,emb_059,emb_060,emb_061,emb_062,emb_063,emb_064,emb_065,emb_066,emb_067,emb_068,emb_069,emb_070,emb_071,emb_072,emb_073,emb_074,emb_075,emb_076,emb_077,emb_078,emb_079,emb_080,emb_081,emb_082,emb_083,emb_084,emb_085,emb_086,emb_087,emb_088,emb_089,emb_090,emb_091,emb_092,emb_093,emb_094,emb_095,emb_096,emb_097,emb_098,emb_099,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,projection_x,projection_y,grid_x,grid_y
Cl.NC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,CHEMBL554091,Cl.NC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,8.265,active,Active,0.90714955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7140017,0.0,0.0,0.83443826,0.0,0.0,0.0,0.0,0.0,0.0,0.71770114,0.0,0.0,1.2592425,0.0,0.0,0.0,0.0,0.0,1.5056282,0.0,0.0,2.5570276,2.046656,0.0,0.0,1.3591317,0.0,1.447064,0.0,0.0,0.0,0.17095801,0.0,0.0,1.4951367,0.0,0.0,0.0,0.0,0.0,0.0,1.8492095,0.0,1.9825085,0.0,0.0,0.0,1.9859235,0.0,0.0,0.0,0.76347125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5895007,0.0,0.0,0.9684045,0.0,0.0,2.0397284,0.0,1.2560391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86278445,0.0,0.0,0.0,0.0,1.8480886,0.9223336,1.6004422,0.0,0.0,0.0,0.0,1.3640599,0.0,0.05245822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729420192970802,0.8399683130280599,0.7826086956521738,0.8260869565217391
Cl.NS(=O)(=O)c1cc(C(=O)c2ccc(CN3CCOCC3)cc2)cs1,CHEMBL545756,Cl.NS(=O)(=O)c1cc(C(=O)c2ccc(CN3CCOCC3)cc2)cs1,8.43,active,Active,0.9903178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5727369,0.0,0.0,1.5885714,0.0,0.0,0.0,0.0,0.0,0.0,0.39789936,0.0,0.0,1.2160293,0.0,0.0,0.0,0.0,0.0,0.94868475,0.0,0.0,1.7660881,1.1879735,0.0,0.0,1.1463296,0.0,0.9540483,0.0,0.0,0.0,0.0,0.0,0.0,1.4465363,0.0,0.0,0.0,0.0,0.0,0.19324216,0.9217422,0.0,1.6934327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1486858,0.0,0.0,0.9197165,0.0,0.0,1.5262645,0.0,0.9603129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986413,0.0,0.0,0.0,0.0,1.5363084,1.0759783,1.4785516,0.0,0.0,0.0,0.0,1.7790303,0.0,0.01261127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374459017478953,0.547024310146446,0.5434782608695652,0.5217391304347826
Cl.NS(=O)(=O)c1cc(C(=O)c2ccc(CNCc3ccccc3)cc2)cs1,CHEMBL540835,Cl.NS(=O)(=O)c1cc(C(=O)c2ccc(CNCc3ccccc3)cc2)cs1,8.62,active,Active,0.82005274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4544592,0.0,0.0,1.5103004,0.0,0.0,0.0,0.0,0.1986306,0.0,0.29106548,0.0,0.0,1.1427535,0.0,0.0,0.0,0.0,0.0,0.7365749,0.02215456,0.0,1.6759354,1.1032853,0.0,0.0,1.039498,0.0,0.9023252,0.0,0.0,0.0,0.0,0.0,0.0,1.3427217,0.0,0.0,0.0,0.0,0.0,0.14170392,0.79247624,0.0,1.4078622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046489686,0.0,0.0,0.0,0.0,0.0,0.9707894,0.0,0.0,0.7227618,0.0,0.0,1.3646762,0.0,0.88573843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1535667,0.0,0.0,0.0,0.0,1.2850544,0.9280019,1.2109864,0.0,0.0,0.0,0.0,1.6124264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48618890062151615,0.5133938031549873,0.45652173913043476,0.5217391304347826
Cl.NS(=O)(=O)c1cc(C(=O)c2cccc(CN3CCOCC3)c2)cs1,CHEMBL555355,Cl.NS(=O)(=O)c1cc(C(=O)c2cccc(CN3CCOCC3)c2)cs1,8.3,active,Active,0.9886645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5702287,0.0,0.0,1.5866674,0.0,0.0,0.0,0.0,0.0,0.0,0.39793822,0.0,0.0,1.2167739,0.0,0.0,0.0,0.0,0.0,0.9486658,0.0,0.0,1.7676569,1.1875616,0.0,0.0,1.1439227,0.0,0.9558338,0.0,0.0,0.0,0.0,0.0,0.0,1.4462845,0.0,0.0,0.0,0.0,0.0,0.19115257,0.9242305,0.0,1.6947575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1501539,0.0,0.0,0.9168666,0.0,0.0,1.5321782,0.0,0.961941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0964931,0.0,0.0,0.0,0.0,1.5358919,1.0755396,1.4803454,0.0,0.0,0.0,0.0,1.7788893,0.0,0.011611514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5410382130652941,0.552139200570903,0.5434782608695652,0.5434782608695652
Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CN3CCOCC3)cc2)cs1,CHEMBL555153,Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CN3CCOCC3)cc2)cs1,8.12,active,Active,0.94449735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6011726,0.0,0.0,1.241659,0.0,0.0,0.0,0.0,0.0,0.0,0.5216451,0.0,0.0,1.2005317,0.0,0.0,0.0,0.0,0.0,1.1051464,0.0,0.0,1.9830246,1.5326822,0.0,0.0,1.1785766,0.0,1.0395882,0.0,0.0,0.0,0.11732865,0.0,0.0,1.4315928,0.0,0.0,0.0,0.0,0.0,0.0064692125,1.1859809,0.0,1.7548851,0.0,0.0,0.0,0.6041761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2877818,0.0,0.0,0.7674844,0.0,0.0,1.6437882,0.0,0.9371882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259257,0.0,0.0,0.0,0.0,1.6210965,1.040713,1.4080724,0.0,0.0,0.0,0.0,1.5597883,0.0,0.010956034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832296439895097,0.6284725799085795,0.6086956521739131,0.6521739130434783
Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CNCc3ccccn3)cc2)cs1,CHEMBL544129,Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CNCc3ccccn3)cc2)cs1,8.1,active,Active,0.83978844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.684048,0.0,0.0,1.3809035,0.0,0.0,0.0,0.0,0.14483446,0.0,0.48410782,0.0,0.0,1.2245862,0.0,0.0,0.0,0.0,0.0,1.0221858,0.0,0.0,1.8956829,1.4119065,0.0,0.0,1.2704664,0.0,1.2261922,0.0,0.0,0.0,0.06824268,0.0,0.0,1.4755487,0.0,0.0,0.0,0.0,0.0,0.0,1.1543262,0.0,1.7408178,0.0,0.0,0.0,0.31811354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15374398,0.0,0.0,0.0,0.0,0.0,1.2994375,0.0,0.0,0.75642234,0.0,0.0,1.717266,0.0,1.0742064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1006522,0.0,0.0,0.0,0.0,1.4915055,0.9514416,1.3101914,0.0,0.0,0.0,0.0,1.660897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803963812163063,0.6143877009448433,0.5869565217391304,0.6304347826086957
Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2CNCc2ccccn2)cs1,CHEMBL557231,Cl.NS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2CNCc2ccccn2)cs1,7.82,active,Active,0.81933355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7139945,0.0,0.0,1.4056544,0.0,0.0,0.0,0.0,0.00997516,0.0,0.49802288,0.0,0.0,1.2496295,0.0,0.0,0.0,0.0,0.0,1.055578,0.0,0.0,1.8770831,1.3901922,0.0,0.0,1.3049213,0.0,1.3144969,0.0,0.0,0.0,0.077632,0.0,0.0,1.4966811,0.0,0.0,0.0,0.0,0.0,0.0,1.2159146,0.0,1.8178078,0.0,0.0,0.0,0.32748353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589907,0.0,0.0,0.0,0.0,0.0,1.3466705,0.0,0.0,0.8002648,0.0,0.0,1.8166045,0.0,1.1419184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1179287,0.0,0.0,0.0,0.0,1.4831806,0.96266127,1.3539065,0.0,0.0,0.0,0.0,1.6845188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5824491667682216,0.6165881194733006,0.5869565217391304,0.6521739130434783
Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCOCC3)sc2s1,CHEMBL545431,Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCOCC3)sc2s1,8.54,active,Active,1.4472151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32210377,0.0,0.0,2.2680395,0.0,0.0,2.0984597,0.0,0.0,0.0,0.0,0.0,0.0,0.8112285,0.0,0.0,1.8338364,0.0,0.0,0.0,0.0,0.0,1.7943432,0.0,0.0,2.5482001,1.6267571,0.0,0.0,1.8347754,0.0,1.9631853,0.0,0.0,0.0,0.12788525,0.0,0.0,2.0453067,0.0,0.0,0.0,0.0,0.0,0.0,1.8968123,0.0,2.6528604,0.0,0.0,0.0,0.90784264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8757238,0.0,0.0,1.8550553,0.0,0.0,2.7133234,0.0,1.983098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551923,0.0,0.0,0.0,0.0,2.2121167,1.2683897,2.4834967,0.0,0.0,0.0,0.0,2.599509,0.0,0.22174215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357681250893742,0.7963614013451475,0.8913043478260869,0.8043478260869565
Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCSCC3)sc2s1,CHEMBL544731,Cl.NS(=O)(=O)c1cc2cc(C(=O)NCCN3CCSCC3)sc2s1,8.54,active,Active,1.4837292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331652,0.0,0.0,2.3281913,0.0,0.0,2.142163,0.0,0.0,0.0,0.0,0.0,0.0,0.846925,0.0,0.0,1.8551537,0.0,0.0,0.0,0.0,0.0,1.8589429,0.0,0.0,2.641502,1.6952684,0.0,0.0,1.9310281,0.0,2.1373036,0.0,0.0,0.0,0.10653261,0.0,0.0,2.1075602,0.0,0.0,0.0,0.0,0.0,0.0,2.0572355,0.0,2.7217567,0.0,0.0,0.0,1.0278734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9911414,0.0,0.0,1.995334,0.0,0.0,2.8333464,0.0,2.1159315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7073661,0.0,0.0,0.0,0.0,2.241247,1.2730685,2.5716026,0.0,0.0,0.0,0.0,2.638052,0.0,0.22660217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408647408095138,0.8002034300792701,0.9347826086956521,0.7826086956521738
Cl.NS(=O)(=O)c1cc2cc(CN(CCO)CCO)sc2s1,CHEMBL554042,Cl.NS(=O)(=O)c1cc2cc(CN(CCO)CCO)sc2s1,8.64,active,Active,1.8411136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26380622,0.0,0.0,2.7169962,0.0,0.0,2.559015,0.0,0.0,0.0,0.0,0.0,0.0,1.0474509,0.0,0.0,2.264442,0.0,0.0,0.0,0.0,0.0,2.1652417,0.0,0.0,2.97159,2.112788,0.0,0.0,2.2619495,0.0,2.559903,0.0,0.0,0.0,0.24358079,0.0,0.0,2.4557662,0.0,0.0,0.0,0.0,0.0,0.0,2.4337807,0.0,3.1481032,0.0,0.0,0.0,1.16836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3198683,0.0,0.0,2.2662635,0.0,0.0,3.3203595,0.0,2.5177965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.132108,0.0,0.0,0.0,0.0,2.5574086,1.5773113,2.9782119,0.0,0.0,0.0,0.0,3.2061405,0.0,0.29835138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999040457370528,0.8647960752502083,1.0,0.9347826086956521
Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)ccc2s1,CHEMBL553845,Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)ccc2s1,7.82,active,Active,1.0759121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7186636,0.0,0.0,1.664867,0.0,0.0,0.0,0.0,0.0,0.0,0.5055883,0.012422347,0.0,1.2950907,0.0,0.0,0.0,0.0,0.0,1.0702398,0.0,0.0,1.8806998,1.3219826,0.0,0.0,1.2820787,0.0,1.0654185,0.0,0.0,0.0,0.07803445,0.0,0.0,1.5426601,0.0,0.0,0.0,0.0,0.0,0.22649789,0.9996778,0.0,1.8783804,0.0,0.0,0.0,0.008657306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2952254,0.0,0.0,0.9159423,0.0,0.0,1.7137253,0.0,1.0534713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0789145,0.0,0.0,0.0,0.0,1.7013195,1.1152282,1.571627,0.0,0.0,0.0,0.0,1.9652857,0.0,0.04949761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737278783425954,0.5913255972875423,0.5869565217391304,0.6086956521739131
Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2s1,CHEMBL540026,Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2s1,8.52,active,Active,1.6768012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5189013,0.0,0.0,2.3257947,0.0,0.0,0.0,0.0,0.0,0.0,0.97910404,0.0,0.0,2.1053555,0.0,0.0,0.0,0.0,0.0,1.97145,0.0,0.0,2.6289618,1.8510991,0.0,0.0,2.064615,0.0,2.1503718,0.0,0.0,0.0,0.3170908,0.0,0.0,2.23142,0.0,0.0,0.0,0.0,0.0,0.0,1.9919224,0.0,2.914837,0.0,0.0,0.0,0.9905753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1071186,0.0,0.0,1.8190749,0.0,0.0,2.9782863,0.0,2.1244798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.602088,0.0,0.0,0.0,0.0,2.4391181,1.4671935,2.6358993,0.0,0.0,0.0,0.0,2.968255,0.0,0.30413547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979943547199796,0.8454150697324837,0.9347826086956521,0.8695652173913043
Cl.NS(=O)(=O)c1cc2cc(CN3CCSCC3)sc2s1,CHEMBL555543,Cl.NS(=O)(=O)c1cc2cc(CN3CCSCC3)sc2s1,8.59,active,Active,1.720618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5910838,0.0,0.0,2.3782387,0.0,0.0,0.0,0.0,0.0,0.0,1.0219394,0.0,0.0,2.1309364,0.0,0.0,0.0,0.0,0.0,2.0489697,0.0,0.0,2.740924,1.9333129,0.0,0.0,2.180118,0.0,2.359315,0.0,0.0,0.0,0.2914677,0.0,0.0,2.3061237,0.0,0.0,0.0,0.0,0.0,0.0,2.1844306,0.0,2.9975123,0.0,0.0,0.0,1.1346121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2456203,0.0,0.0,1.9874097,0.0,0.0,3.122314,0.0,2.2838798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788619,0.0,0.0,0.0,0.0,2.4740748,1.4728076,2.7416265,0.0,0.0,0.0,0.0,3.014506,0.0,0.30996737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913516057067061,0.85629566143725,0.9347826086956521,0.8913043478260869
Cl.NS(=O)(=O)c1cc2cc(CNC(CO)CO)sc2s1,CHEMBL543561,Cl.NS(=O)(=O)c1cc2cc(CNC(CO)CO)sc2s1,8.08,active,Active,1.9422911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7578921,0.0,0.0,2.6677926,0.0,0.0,0.0,0.0,0.0,0.0,1.087213,0.0,0.0,2.308818,0.0,0.0,0.0,0.0,0.0,2.1541975,0.0,0.0,2.9987118,2.295202,0.0,0.0,2.3456419,0.0,2.6157472,0.0,0.0,0.0,0.3164062,0.0,0.0,2.4746907,0.0,0.0,0.0,0.0,0.0,0.0,2.4718788,0.0,3.2221053,0.0,0.0,0.0,1.2063665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3877537,0.0,0.0,2.2562122,0.0,0.0,3.37111,0.0,2.558476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2393856,0.0,0.0,0.0,0.0,2.635562,1.7484734,3.0100422,0.0,0.0,0.0,0.0,3.3520668,0.0,0.34055352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8626640679150738,1.0,0.8913043478260869
Cl.NS(=O)(=O)c1cc2cc(CNCC(F)(F)F)sc2s1,CHEMBL553720,Cl.NS(=O)(=O)c1cc2cc(CNCC(F)(F)F)sc2s1,8.66,active,Active,0.8510599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3908014,0.0,0.0,0.6863392,0.0,0.0,0.0,0.0,0.0,0.0,0.63758063,0.0,0.0,0.97027296,0.0,0.0,0.0,0.0,0.0,1.1190654,0.0,0.0,2.5236604,1.8719398,0.0,0.0,1.033561,0.0,1.0592017,0.0,0.0,0.0,0.18386748,0.0,0.0,1.1487539,0.0,0.0,0.0,0.0,0.0,0.0,1.546638,0.0,1.4640492,0.0,0.0,0.0,1.8249737,0.0,0.0,0.0,0.3404603,0.0,0.0,0.0,0.0,0.0,0.0,0.09356311,0.0,0.0,0.0,0.0,0.0,1.0175235,0.0,0.0,0.6836448,0.0,0.0,1.922534,0.0,1.1820889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69960976,0.0,0.0,0.0,0.0,1.5636035,0.45395535,1.321691,0.0,0.0,0.0,0.0,1.4458498,0.0,0.0953368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992060823066893,0.7233101717633206,0.6086956521739131,0.717391304347826
Cl.NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,CHEMBL553951,Cl.NS(=O)(=O)c1cc2cc(CNCC3CC3)sc2s1,8.48,active,Active,1.6506033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080468625,0.0,0.0,2.5493085,0.0,0.0,2.2348742,0.0,0.0,0.0,0.0,0.0,0.0,0.9867227,0.0,0.0,1.9469062,0.0,0.0,0.0,0.0,0.0,2.1305594,0.0,0.0,3.0755932,2.0774655,0.0,0.0,2.166058,0.0,2.2224092,0.0,0.0,0.0,0.09826624,0.0,0.0,2.2910397,0.0,0.0,0.0,0.0,0.0,0.0,2.2081835,0.0,3.0034108,0.0,0.0,0.0,1.4405783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.240357,0.0,0.0,2.1263597,0.0,0.0,2.9690561,0.0,2.254803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7196833,0.0,0.0,0.0,0.0,2.6829731,1.3567165,2.7879853,0.0,0.0,0.0,0.0,2.8260984,0.0,0.2509451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733208039205603,0.8351275473259028,1.0,0.7826086956521738
Cl.NS(=O)(=O)c1cc2cc(CNCCCCO)sc2s1,CHEMBL555542,Cl.NS(=O)(=O)c1cc2cc(CNCCCCO)sc2s1,8.52,active,Active,1.7009476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105995,0.0,0.0,2.6695094,0.0,0.0,2.3996332,0.0,0.0,0.0,0.0,0.0,0.0,1.0339085,0.0,0.0,2.1804986,0.0,0.0,0.0,0.0,0.0,2.2271333,0.0,0.0,3.098025,2.0187552,0.0,0.0,2.2252944,0.0,2.550453,0.0,0.0,0.0,0.1736902,0.0,0.0,2.415035,0.0,0.0,0.0,0.0,0.0,0.0,2.4290757,0.0,3.0701802,0.0,0.0,0.0,1.4242632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157551,0.0,0.0,2.2927837,0.0,0.0,3.3221796,0.0,2.5335572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9836222,0.0,0.0,0.0,0.0,2.5419874,1.2947147,2.9315531,0.0,0.0,0.0,0.0,2.9984238,0.0,0.25170898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874289039182357,0.8516960516524077,0.9565217391304348,0.8695652173913043
Cl.NS(=O)(=O)c1cc2cc(CNCCF)sc2s1,CHEMBL544032,Cl.NS(=O)(=O)c1cc2cc(CNCCF)sc2s1,8.57,active,Active,1.6250086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6889613,0.0,0.0,2.3104658,0.0,0.0,0.0,0.0,0.0,0.0,1.060296,0.0,0.0,2.2012527,0.0,0.0,0.0,0.0,0.0,2.1664371,0.0,0.0,2.8435278,1.9916229,0.0,0.0,2.2630413,0.0,2.6194026,0.0,0.0,0.0,0.32770428,0.0,0.0,2.3421836,0.0,0.0,0.0,0.0,0.0,0.0,2.3931901,0.0,3.0585926,0.0,0.0,0.0,1.4549359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30417,0.0,0.0,2.0269184,0.0,0.0,3.3512018,0.0,2.5133326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8337225,0.0,0.0,0.0,0.0,2.4294763,1.3283236,2.741015,0.0,0.0,0.0,0.0,3.0231614,0.0,0.25973096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858863772926466,0.8487771494578658,1.0,0.8043478260869565
Cl.NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,CHEMBL552890,Cl.NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,8.2,active,Active,1.5846816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6601298,0.0,0.0,2.2475274,0.0,0.0,0.0,0.0,0.0,0.0,1.0563179,0.0,0.0,2.1858575,0.0,0.0,0.0,0.0,0.0,2.1653962,0.0,0.0,2.9253118,1.9707718,0.0,0.0,2.2078428,0.0,2.568835,0.0,0.0,0.0,0.2870784,0.0,0.0,2.3331664,0.0,0.0,0.0,0.0,0.0,0.0,2.4037466,0.0,3.011847,0.0,0.0,0.0,1.5332392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2294824,0.0,0.0,2.0599244,0.0,0.0,3.3528502,0.0,2.50957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7901965,0.0,0.0,0.0,0.0,2.4168127,1.2075664,2.7738986,0.0,0.0,0.0,0.0,2.9630628,0.0,0.2550212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986734676770032,0.8500377170697455,1.0,0.8260869565217391
